10.323532818715279	-0.569311926346157	-45.352142561790984	2.0741344918084825e29
5.69917673127237	3.9552729691524604	-47.073038722061696	1.9407580619222088e27
8.338041399280812	3.0652821808611392	-45.45334294658956	6.971879358204428e28
7.678098859286003	3.157170018413993	-49.10107078805797	3.887663048114166e26
12.379860446761011	-0.12910713623003645	-46.412124194523486	3.960872930000049e31
3.965267186745674	3.6900735505045574	-47.71500350549407	3.625072531304572e26
6.358735838346593	0.5886282672687493	-47.98734103793136	9.833757657747827e29
4.713396886974991	-0.9356869452765411	-46.04607781807674	4.284646401322318e30
5.88686085609687	1.987101349088828	-48.01227013952301	3.058073871312632e28
13.819136695473599	1.9158550306420672	-47.61665938535096	9.529866622100508e29
18.652695369679115	-1.5897332307504684	-47.42257335457857	4.509479915392003e32
10.613830832944355	2.4323564230086046	-48.10945619742567	5.0497109935713455e28
14.378898824232365	-1.6084869617987332	-49.6058777911863	3.731934850303272e30
2.440360157323468	3.374041654627888	-48.0797472269721	7.872997754079174e25
8.64806874641345	0.36125234598237377	-48.27216437310759	2.1470314526425854e30
14.414289865020177	3.5014941653488663	-48.16577357741622	9.36959737245166e27
2.674733949345704	3.210836640279984	-46.313876178376965	4.0419161985530725e27
8.471376779354635	-0.4371167039440511	-46.42599769584884	2.8403536681799443e31
5.184419502952494	-1.8162923834566556	-46.13311168215171	7.015960613306822e30
12.913017475207248	1.1233396737825974	-48.70922664307683	4.8153759886280546e29
14.48059901842506	2.94450414825652	-49.92927581928356	6.340904306619305e26
8.732211779021188	0.709723946652085	-45.819988938645494	7.569212864240053e30
7.955160834827346	-1.9370374836262805	-47.7628492446551	3.6760081916293973e31
11.559615399460533	3.893461421406789	-45.7625022728335	1.9992916831067903e28
14.983477115254843	1.9190928079514293	-49.21882972067206	3.7979725021720484e28
4.865899607096264	2.263299198269994	-48.48294124942403	3.191229411774192e27
8.98086939528596	2.025076612857543	-49.81348935385917	1.6392886365161525e27
12.865335070297405	-0.4960970305578414	-48.665810287719076	1.3777776788492233e31
5.1064583710353695	3.2145395480003547	-46.84501034860944	1.115056656257081e28
5.075320534330114	0.34090123815486884	-47.59149449075701	2.0326065168489817e30
18.676919097412785	-1.330322769383212	-49.026269557327815	2.9442666719102453e31
12.009261406280423	1.6510851063048193	-48.140290876508615	4.0945606320485955e29
