0.609647,0.0340621401891969
0.6310615060000001,0.03778113555451168
0.652476012,0.04176008324524876
0.673890518,0.04600736882029264
0.695305024,0.05053137783852791
0.71671953,0.05534888141772381
0.738134036,0.06045987955788022
0.7595485420000001,0.06587275781788189
0.780963048,0.0716042873154978
0.802377554,0.07765866083017045
0.82379206,0.08404007114134195
0.845206566,0.09076528936678165
0.866621072,0.09784270106537396
0.8880355780000001,0.10527649901656137
0.9094500840000002,0.11307506877922827
0.93086459,0.1212509886917017
0.952279096,0.12981264431286615
0.973693602,0.13876842120160615
0.9951081080000002,0.1481267049168066
1.016522614,0.15789588101735166
1.03793712,0.16808852784156852
1.059351626,0.17870464538945713
1.080766132,0.1897651975582289
1.102180638,0.20126599156844127
1.123595144,0.2132279913173063
1.14500965,0.22565119680482362
1.1664241560000002,0.23854818636932015
1.1878386619999999,0.25193153834912263
1.209253168,0.26580125274423144
1.2306676740000002,0.2801741006724154
1.25208218,0.2950542749131171
1.273496686,0.3104501610252207
1.294911192,0.32637433734705346
1.316325698,0.3428351894375001
1.3377402040000002,0.35983691007600244
1.35915471,0.37739627038033
1.380569216,0.3955132703504825
1.401983722,0.4142046811042294
1.423398228,0.4334746954210128
1.444812734,0.45333169885971747
1.4662272400000003,0.4737882697586702
1.487641746,0.49484860089731325
1.5090562520000002,0.5165252706139735
1.5304707580000003,0.5388266644675356
1.551885264,0.5617611680168841
1.5732997700000002,0.5853371668209035
1.594714276,0.6095588536590362
1.616128782,0.6344471924284935
1.637543288,0.6599979903498338
1.6589577940000002,0.6862280185408256
1.6803723000000002,0.7131414697809105
1.7017868060000003,0.7407551151878596
1.7232013120000003,0.7690689547616709
1.7446158180000002,0.7980955668406734
1.766030324,0.8278391442043067
1.78744483,0.8583164579703422
1.8088593360000003,0.889535893697664
1.830273842,0.9214974513862713
1.8516883480000002,0.9542179021539348
1.873102854,0.9877056315595366
1.89451736,1.0219648323825212
1.915931866,1.057008082961215
1.9373463720000001,1.0928437688545019
1.958760878,1.1294802756212674
1.9801753840000003,1.1669259888203958
2.00158989,1.205189294010772
2.023004396,1.2442827695307217
2.0444189020000003,1.2842106081596874
2.065833408,1.324981195456555
2.087247914,1.3666071097596506
2.10866242,1.409096736627858
2.130076926,1.4524584616200633
2.1514914320000003,1.4967006702951502
2.172905938,1.541831748212003
2.1943204439999997,1.587860080929507
2.21573495,1.6347940540065462
