0.6027355448843104	10.927058081350664
0.6285355349518088	12.367291265023956
1.6184471882304623	196.1192049203821
1.6389251883488878	203.3482365775061
1.8227903280217983	275.95411504059257
1.9936275041311746	356.4906893952886
2.0222027021764	371.25212506681834
2.152496593631777	443.42832204257854
2.193382381902004	467.75889808439786
2.4196416908692604	617.5172206946044
2.5207865487772936	693.0285802523935
2.531238281517051	701.141982831239
2.752343364972313	886.7681661770085
2.8059624416508213	935.892922394618
2.892388048090995	1018.5357361147115
3.020688324600189	1149.2344624479542
3.213882826324401	1364.548236161025
3.221565313182235	1373.57853858813
3.3394515935362765	1516.7117019238901
3.3584093590435873	1540.535139253043
3.359488114945995	1541.8975228789313
3.3653777799425466	1549.3485485632264
3.393952879581859	1585.8076448600714
3.4106980089320738	1607.4112481834052
3.4392224835580096	1644.6189028641902
3.493541736886214	1716.8981509052167
3.5284339270925966	1764.3173995037664
3.5552005419521837	1801.2214533672618
3.5800046360091273	1835.8301049261706
3.5891407797984836	1848.6773067902607
3.6196737619026846	1892.0031655327891
3.6964688663715775	2003.643715656754
3.7424198143001095	2072.2818944983687
3.755279012722982	2091.7375707832457
3.761496459491345	2101.1833400708897
3.794309377995964	2151.4548393333466
3.831486319342346	2209.269739693796
4.033165771663556	2538.922259446329
4.09338722017016	2642.6481103680717
4.130085298549133	2707.0607222459566
4.249465676758583	2922.9389896575103
4.2597484027767605	2941.989155242498
4.293236664081624	3004.533726022893
4.5658750518430935	3542.5681565762757
4.631432247948734	3679.660411167376
5.0190087518822	4552.063580268205
5.075801714312694	4688.859188174965
5.193768198189287	4980.367571428603
5.213022514102284	5028.89284231532
5.409475228688233	5539.206744871451
5.4591919835574165	5672.753151375807
5.5633933537876326	5958.430224776978
5.825196854714679	6710.752370967132
5.8518918629495165	6790.243970714401
6.40549802593626	8554.68315425601
6.7097248348018645	9618.176182338078
9.357847463751012	21574.973611077607
9.570776940182729	22734.345221676704
