0.35355	1.35355
0.35596	2.58E-35
0.36327	1.44E-35
0.37326	8.73E-36
0.38353	5.08E-36
0.39676	2.96E-36
0.40767	1.86E-36
0.42173	1.12E-36
0.43628	7.06E-37
0.45133	4.61E-37
0.46689	2.9E-37
0.49293	1.97E-37
0.51689	1.24E-37
0.54943	8.4E-38
0.58798	6.17E-38
0.63353	4.52E-38
0.6826	3.32E-38
0.74048	2.53E-38
0.80873	1.86E-38
0.88328	1.47E-38
0.95817	1.12E-38
1.06078	8.9E-39
1.15072	6.79E-39
1.26534	5.6E-39
1.39138	4.27E-39
1.51963	3.95E-39
1.61528	2.9E-39
1.72863	2.05E-39
1.9008	1.5E-39
2.076	9.44E-40
2.252	6.66E-40
2.4764	4.7E-40
2.723	3.32E-40
3.0146	2.53E-40
3.3375	1.93E-40
3.6699	1.42E-40
5.7031	3.8E-41
6.3568	2.68E-41
7.2311	1.89E-41
8.0055	1.39E-41
8.8628	9.81E-42
9.8786	7.2E-42
11.1613	5.71E-42
12.8698	4.52E-42
15.2479	4.19E-42
17.822	3.88E-42
