3.0716	5.8082
3.0848	5.6487
3.4557	3.4471
3.5352	4.5651
3.6014	5.3949
3.7869	3.9811
3.8929	5.6024
3.9459	2.8936
4.1578	6.2295
4.3035	2.982
4.3565	7.9418
4.489	4.1644
4.6214	8.185
4.7804	6.7176
4.8466	4.5274
4.8731	5.6837
5.1646	8.2438
5.244	2.5916
5.2573	2.5213
5.5355	2.6583
5.6414	6.036
5.7342	2.5589
5.7607	14.235
5.9329	8.0532
5.9594	2.3534
6.1051	12.508
6.1581	6.5095
6.1978	2.8233
6.3303	23.847
6.5687	5.4232
6.7542	21.763
7.0986	30.853
7.1251	20.474
7.6152	33.783
7.9464	84.65
8.2113	18.96
8.7147	56.14
8.8074	79.004
8.9134	28.809
8.9266	34.264
9.0856	60.432
9.1121	64.343
9.9599	180.6
10.0261	154.4
10.4765	96.85
10.6884	130.21
10.9534	3.7251
11.311	4.6063
11.523	160.96
12.6092	212.99
12.9318	537.39
12.9669	209.01
12.9934	209.72
13.3643	257.36
13.3908	295.05
13.6425	194.28
13.7617	297.21
14.0001	308.66
